,0
2023-05-08,100876.50541073873
2023-05-09,100937.51391821916
2023-05-10,100509.25461504716
2023-05-11,100075.15493552481
2023-05-12,99820.10188991443
2023-05-15,99491.51430530864
2023-05-16,100406.61831277005
2023-05-17,100120.20063193946
2023-05-18,99841.42324440787
2023-05-19,99025.76386986198
2023-05-22,99482.71403947151
2023-05-23,99381.64249945273
2023-05-24,99350.5177699271
2023-05-25,98517.81850779177
2023-05-26,98648.87384504541
2023-05-29,98069.13457752613
2023-05-30,97489.47416731887
2023-05-31,97277.22696746551
2023-06-01,97567.63251957743
2023-06-02,98045.32738881803
2023-06-05,97892.8337780253
2023-06-06,97860.03601061647
2023-06-07,98063.40619851573
2023-06-08,98313.95928522664
2023-06-09,98499.23101544622
2023-06-12,98499.23101544622
2023-06-13,98084.86339911044
2023-06-14,98271.47042088323
2023-06-15,98791.13398117901
2023-06-16,98844.78120498419
2023-06-19,98731.30201549763
2023-06-20,98682.45748639814
2023-06-21,98064.9389802966
2023-06-22,97927.29764940692
2023-06-23,96910.83706820016
2023-06-26,97011.36107742325
2023-06-27,97611.65113683697
2023-06-28,97184.61011313822
2023-06-29,96954.6714396928
2023-06-30,97215.61162726283
2023-07-03,97506.06420946089
2023-07-04,97621.9175326995
2023-07-05,97353.08118989092
2023-07-06,96988.73825003255
2023-07-07,96693.7638740286
2023-07-10,97129.2775768181
2023-07-11,97452.71994218112
2023-07-12,97706.6425801068
2023-07-13,98518.16437577645
2023-07-14,98606.99135149553
2023-07-17,98138.3328462494
2023-07-18,98178.50701957312
2023-07-19,97607.60153482779
2023-07-20,98151.09869562321
2023-07-21,98058.50594286207
2023-07-24,97865.86177752781
2023-07-25,99026.38194261848
2023-07-26,98851.5138322884
2023-07-27,99220.54285280638
2023-07-28,99601.27594566115
2023-07-31,100000.0
2023-08-01,99827.53019369858
2023-08-02,98941.144750238
2023-08-03,99374.29802717813
2023-08-04,99542.5415191616
2023-08-07,99556.71687407997
2023-08-08,99125.58505296403
2023-08-09,99122.64612045155
2023-08-10,99216.85795601306
2023-08-11,99004.08736339498
2023-08-14,97959.52483536665
2023-08-15,97455.11886256485
2023-08-16,97466.26870610092
2023-08-17,97243.91493261882
2023-08-18,97722.85879274496
2023-08-21,97195.76831838043
2023-08-22,96859.74621340435
2023-08-23,96987.8914509212
2023-08-24,96985.37583337272
2023-08-25,97463.75334128934
2023-08-28,97602.37257939334
2023-08-29,97544.35464759001
2023-08-30,97115.22962481536
2023-08-31,96481.65094806101
2023-09-01,96750.24475175462
2023-09-04,97406.32457657426
2023-09-05,97028.01148724071
2023-09-06,96877.17732230469
2023-09-07,96726.05661268353
2023-09-08,96277.6527809666
2023-09-11,96700.9095510432
2023-09-12,96574.37748353546
2023-09-13,97116.73520170589
2023-09-14,97146.47474611849
2023-09-15,96977.05226418452
2023-09-18,97560.62363703802
2023-09-19,97343.03000091988
2023-09-20,97160.28832211094
2023-09-21,97400.48184428457
2023-09-22,98114.04145817526
2023-09-25,98273.29097677318
2023-09-26,97934.4749677236
2023-09-27,97955.44637717362
2023-09-28,97860.48883551294
2023-09-29,98093.10482069499
2023-10-02,98188.89039302018
2023-10-03,97362.01425380737
2023-10-04,97438.33703107975
2023-10-05,97072.46452980138
2023-10-06,97659.9874777479
2023-10-09,97166.06283992925
2023-10-10,97123.63886797639
2023-10-11,97058.75383078324
2023-10-12,97142.49743900717
2023-10-13,96942.3625795565
2023-10-16,96881.58442870666
2023-10-17,96663.7308205887
2023-10-18,96604.34895874953
2023-10-19,96400.41894264998
2023-10-20,96377.29820100914
2023-10-23,96434.70282666618
2023-10-24,96403.64446658999
2023-10-25,96395.869075294
2023-10-26,96893.54657954234
2023-10-27,97458.47872518952
2023-10-30,97827.5137688855
2023-10-31,100000.0
2023-11-01,99852.0826746006
2023-11-02,100281.9169077331
2023-11-03,100259.36035781556
2023-11-06,101163.98915095742
2023-11-07,100279.21124471522
2023-11-08,100548.88329660514
2023-11-09,100083.56586355917
2023-11-10,99829.62210232374
2023-11-13,99667.20236782606
2023-11-14,99510.61820873307
2023-11-15,100155.33223743818
2023-11-16,99980.01714008005
2023-11-17,99639.58013437463
2023-11-20,100504.33875705361
2023-11-21,101002.97612806421
2023-11-22,100342.46359026714
2023-11-23,99929.19282344184
2023-11-24,99935.72372923301
2023-11-27,99891.21171434084
2023-11-28,100041.06719718972
2023-11-29,99754.4203997119
2023-11-30,100023.00646201572
2023-12-01,99831.727968393
2023-12-04,99837.41703656146
2023-12-05,99354.1609959283
2023-12-06,98938.99492095552
2023-12-07,99102.09468055938
2023-12-08,99271.88565963793
2023-12-11,98878.03277990525
2023-12-12,99217.3798132103
2023-12-13,98453.23092638962
2023-12-14,99097.67966991867
2023-12-15,99726.32300617389
2023-12-18,99383.18854319963
2023-12-19,99023.55736406078
2023-12-20,99449.75672058154
2023-12-21,99265.92096669922
2023-12-22,99643.26836212236
2023-12-26,99643.26836212236
2023-12-27,99792.60273216074
2023-12-28,100314.02101313006
2023-12-29,100536.86709635763
2024-01-02,100313.80773183372
2024-01-03,100112.03963834274
2024-01-04,99593.33144938765
2024-01-05,100299.3610721275
2024-01-08,100030.01883191393
2024-01-09,99586.60105008939
2024-01-10,99007.35540306887
2024-01-11,98955.30036961117
2024-01-12,98768.32204153264
2024-01-15,98523.54820339457
2024-01-16,97992.11932372753
2024-01-17,97367.17124244924
2024-01-18,96920.53248405746
2024-01-19,97326.66670992819
2024-01-22,97534.43733260453
2024-01-23,97173.34905776028
2024-01-24,97107.88346830667
2024-01-25,98147.83873863502
2024-01-26,98147.83873863502
2024-01-29,98230.39916493377
2024-01-30,97732.29592752669
2024-01-31,100000.0
2024-02-01,100486.30666306481
2024-02-02,99670.50583996558
2024-02-05,98984.91889942343
2024-02-06,100359.14891206872
2024-02-07,100389.41145229855
2024-02-08,99826.74112634371
2024-02-09,99340.25662056159
2024-02-12,99281.09212709466
2024-02-13,99728.80936437492
2024-02-14,99682.27618298499
2024-02-15,99697.11071446797
2024-02-16,100236.03370433515
2024-02-19,100410.63984169804
2024-02-20,100673.94229926264
2024-02-21,101873.91359568917
2024-02-22,101194.52121850256
2024-02-23,100897.01296100306
2024-02-26,100754.64938146653
2024-02-27,100526.38431024268
2024-02-28,100805.11809807751
2024-02-29,100708.94010022366
2024-03-01,100771.56069521845
2024-03-04,100824.99872842083
2024-03-05,101085.9427899174
2024-03-06,101700.55670059513
2024-03-07,101566.36429182236
2024-03-08,101184.72698308446
2024-03-11,101898.34853827432
2024-03-12,102325.43458488314
2024-03-13,102096.84536306275
2024-03-14,101687.6594183274
2024-03-15,101485.9254342797
2024-03-18,101845.15539337616
2024-03-19,101774.10181904223
2024-03-20,101672.80959808757
2024-03-21,101771.17415234179
2024-03-22,101089.64257823827
2024-03-25,101557.90977564594
2024-03-26,101597.77500853743
2024-03-27,101955.46113119018
2024-03-28,101691.07336885188
2024-04-01,101691.07336885188
2024-04-02,102185.14035289525
2024-04-03,102446.08930204365
2024-04-04,102529.2522762483
2024-04-05,102617.66357064189
2024-04-08,102656.57085998137
2024-04-09,102564.9885331065
2024-04-10,102638.17919762054
2024-04-11,102588.56500796237
2024-04-12,101971.95344098036
2024-04-15,102269.68554765699
2024-04-16,102013.65249359724
2024-04-17,101845.5779871674
2024-04-18,102725.05410066532
2024-04-19,102285.74065346684
2024-04-22,102998.67160491839
2024-04-23,103387.25682324794
2024-04-24,103238.8733073292
2024-04-25,103238.8733073292
2024-04-26,103624.95577784274
2024-04-29,104130.8490460465
2024-04-30,100000.0
2024-05-01,100503.57359656843
2024-05-02,101077.17506996692
2024-05-03,101019.12987814873
2024-05-06,100625.38227082888
2024-05-07,100423.03346762159
2024-05-08,100185.398963413
2024-05-09,100535.75392337484
2024-05-10,100306.52449127076
2024-05-13,100292.45769057944
2024-05-14,100404.45932773025
2024-05-15,100281.56007401264
2024-05-16,100318.05466647208
2024-05-17,100262.00775439625
2024-05-20,100819.6703063589
2024-05-21,100131.16355228741
2024-05-22,100487.59613029641
2024-05-23,99826.39117146685
2024-05-24,99741.73437516559
2024-05-27,99716.89961583637
2024-05-28,99823.07349872851
2024-05-29,99613.02066125745
2024-05-30,99040.00852173414
2024-05-31,99443.22991601744
2024-06-03,99479.93582510742
2024-06-04,99280.57462555017
2024-06-05,99171.89953860964
2024-06-06,98936.6284881208
2024-06-07,98558.48246086146
2024-06-10,98558.48246086146
2024-06-11,98265.72406137601
2024-06-12,97541.56430545746
2024-06-13,97365.09786582986
2024-06-14,97107.78641322904
2024-06-17,97149.31458017507
2024-06-18,97177.77962274574
2024-06-19,97751.44860319546
2024-06-20,97569.31106994065
2024-06-21,97566.28532539042
2024-06-24,97414.70465293336
2024-06-25,98005.58909372697
2024-06-26,97669.59498398595
2024-06-27,97575.18736230528
2024-06-28,97669.31883188908
2024-07-01,98139.79284949331
2024-07-02,98604.71587900684
2024-07-03,98370.05017779458
2024-07-04,98511.51918819301
2024-07-05,98383.43342278982
2024-07-08,98123.51596288127
2024-07-09,98170.82707925995
2024-07-10,98404.51768074847
2024-07-11,98553.64276087093
2024-07-12,98882.62798276189
2024-07-15,98813.7305404924
2024-07-16,98546.04440045284
2024-07-17,98795.46133725169
2024-07-18,99077.67122947527
2024-07-19,99051.13199250457
2024-07-22,99547.18002649862
2024-07-23,99861.6999834064
2024-07-24,99447.0490854992
2024-07-25,98926.77982161721
2024-07-26,99078.50263396857
2024-07-29,99008.38316011349
2024-07-30,98395.46376919237
2024-07-31,100000.0
2024-08-01,99716.9835184743
2024-08-02,99346.30594034037
2024-08-05,98954.56617576136
2024-08-06,98781.17157605557
