,0
2022-08-18,99303.02794708776
2022-08-19,99341.85202228426
2022-08-22,98796.7292384659
2022-08-23,98852.46387093415
2022-08-24,98899.04214992157
2022-08-25,98767.98266332543
2022-08-26,99035.64316058245
2022-08-29,99506.41764780084
2022-08-30,99175.64283411973
2022-08-31,99798.60218919802
2022-09-01,100231.31882614545
2022-09-02,99231.37442079472
2022-09-05,99013.38361371835
2022-09-06,99250.5340560544
2022-09-07,99048.050029153
2022-09-08,98412.28794929608
2022-09-09,99078.56976058098
2022-09-12,98660.33371813117
2022-09-13,98955.164533334
2022-09-14,99780.4357964124
2022-09-15,99566.44068576331
2022-09-16,99987.0052273096
2022-09-19,99872.88694659912
2022-09-20,99819.27026134357
2022-09-21,99428.80109365603
2022-09-22,99428.80109365603
2022-09-23,99300.88377238179
2022-09-26,99556.58801316182
2022-09-27,99233.14258845698
2022-09-28,99183.42418254053
2022-09-29,98408.25233089783
2022-09-30,98928.87126041243
2022-10-03,99500.99656936897
2022-10-04,98785.46884342376
2022-10-05,99180.08127034084
2022-10-06,98949.17365669493
2022-10-07,99250.33238360556
2022-10-10,99368.78547891315
2022-10-11,99138.33696903904
2022-10-12,98769.44068829548
2022-10-13,99010.3498417888
2022-10-14,98346.49704036824
2022-10-17,99148.37112314824
2022-10-18,98450.24703450764
2022-10-19,98357.73798932171
2022-10-20,97829.70852810839
2022-10-21,98480.81398039332
2022-10-24,96125.44515006528
2022-10-25,95224.04664597828
2022-10-26,95299.95113714611
2022-10-27,94986.27875525512
2022-10-28,95276.79314708167
2022-10-31,100000.0
2022-11-01,100458.09918790702
2022-11-02,101648.49817830887
2022-11-03,102213.70394052284
2022-11-04,103838.56812099571
2022-11-07,104653.25748534285
2022-11-08,104707.85206604554
2022-11-09,103751.27615369491
2022-11-10,103623.20659168488
2022-11-11,103958.17352938853
2022-11-14,104927.45711438869
2022-11-15,105358.77622654638
2022-11-16,105156.41702684463
2022-11-17,104726.57345588064
2022-11-18,104825.58590551687
2022-11-21,103732.27238256035
2022-11-22,104305.33671792629
2022-11-23,103921.15316486695
2022-11-24,104203.59907536684
2022-11-25,104315.30017153271
2022-11-28,103590.66372435802
2022-11-29,105076.83515859216
2022-11-30,105981.94744811562
2022-12-01,106311.62247352258
2022-12-02,105544.20428494438
2022-12-05,106310.67552417697
2022-12-06,106377.66084748402
2022-12-07,106877.54711357492
2022-12-08,106958.33517848488
2022-12-09,107016.47961369186
2022-12-12,106727.84427917129
2022-12-13,106307.18873131732
2022-12-14,106321.07186050959
2022-12-15,106250.03858753729
2022-12-16,106676.07503686874
2022-12-19,107397.10235393918
2022-12-20,107290.34226354035
2022-12-21,107041.31491803314
2022-12-22,107377.79227225062
2022-12-23,107244.90256858093
2022-12-27,107244.90256858093
2022-12-28,107984.86311302967
2022-12-29,108494.49969740646
2022-12-30,108057.15198508598
2023-01-03,108326.29697762977
2023-01-04,108958.3599264881
2023-01-05,109646.84009816332
2023-01-06,110708.22336885623
2023-01-09,110802.64884277171
2023-01-10,111095.73846033249
2023-01-11,111168.76927364853
2023-01-12,110460.51877286361
2023-01-13,111376.00673675034
2023-01-16,112188.23829485546
2023-01-17,111820.40011450517
2023-01-18,111561.65009741028
2023-01-19,112139.80242770068
2023-01-20,112540.17338054843
2023-01-23,112662.04681014753
2023-01-24,112295.65200209129
2023-01-25,112656.42855156482
2023-01-26,112656.42855156482
2023-01-27,113128.25334999886
2023-01-30,112475.32894791344
2023-01-31,100000.0
2023-02-01,99603.14662270652
2023-02-02,99718.9719787224
2023-02-03,98596.2219122808
2023-02-06,97839.81553748826
2023-02-07,97979.6835899028
2023-02-08,97689.03078474384
2023-02-09,98220.00897584595
2023-02-10,98651.68322497663
2023-02-13,98284.60205802621
2023-02-14,98277.14396951889
2023-02-15,97818.30182142083
2023-02-16,97911.6828370201
2023-02-17,97957.02262678674
2023-02-20,97803.43136294371
2023-02-21,98324.88364626585
2023-02-22,98134.94895163112
2023-02-23,97892.11552236741
2023-02-24,97368.0380737674
2023-02-27,96904.89314410371
2023-02-28,97430.75372901754
2023-03-01,98214.69171074854
2023-03-02,98359.58403078181
2023-03-03,97913.28821768424
2023-03-06,97512.39250426073
2023-03-07,97245.7263861073
2023-03-08,96991.26884015926
2023-03-09,96990.94393787994
2023-03-10,96259.992709119
2023-03-13,96506.71482483967
2023-03-14,95910.4220595152
2023-03-15,95577.46508732342
2023-03-16,94443.70342768685
2023-03-17,94720.27413160475
2023-03-20,94187.98379979543
2023-03-21,93773.83612148419
2023-03-22,94304.80805287787
2023-03-23,95090.46066061796
2023-03-24,95131.63356453339
2023-03-27,94039.03280319061
2023-03-28,94312.90997229044
2023-03-29,94672.05538858117
2023-03-30,94525.35140354373
2023-03-31,95082.94928207414
2023-04-03,94081.85313262537
2023-04-04,93650.45882643641
2023-04-05,94360.79514568689
2023-04-06,93737.1338866869
2023-04-10,93737.1338866869
2023-04-11,94050.6582663302
2023-04-12,93848.36489917086
2023-04-13,94245.60141341237
2023-04-14,94277.27418673164
2023-04-17,94665.06110953951
2023-04-18,94846.02859080814
2023-04-19,94796.99376982721
2023-04-20,94490.68551131358
2023-04-21,94539.92843680558
2023-04-24,93841.56851302473
2023-04-25,93841.56851302473
2023-04-26,93343.74819304695
2023-04-27,93904.63419958425
2023-04-28,93879.61247944362
2023-05-01,100000.0
2023-05-02,100260.88431797156
2023-05-03,99568.47973766063
2023-05-04,100319.00112231336
2023-05-05,100924.40953763106
2023-05-08,100876.50709505368
2023-05-09,100937.51559649716
2023-05-10,100509.25627521425
2023-05-11,100075.15804103472
2023-05-12,99820.10356517407
2023-05-15,99491.51429843955
2023-05-16,100406.62171241693
2023-05-17,100120.20403460498
2023-05-18,99841.42495588934
2023-05-19,99025.76898099031
2023-05-22,99482.71576604524
2023-05-23,99381.64278370213
2023-05-24,99350.52093278822
2023-05-25,98517.81879204117
2023-05-26,98648.87559576715
2023-05-29,98069.13946696112
2023-05-30,97489.47903947506
2023-05-31,97277.23013032661
2023-06-01,97567.63765183516
2023-06-02,98045.33056979018
2023-06-05,97892.83240429398
2023-06-06,97860.03577986769
2023-06-07,98063.40793716355
2023-06-08,98313.96273837425
2023-06-09,98499.23274285208
2023-06-12,98499.23274285208
2023-06-13,98084.86515285054
2023-06-14,98271.47529907638
2023-06-15,98791.13575001166
2023-06-16,98844.78152847404
2023-06-19,98731.30233295035
2023-06-20,98682.45949503488
2023-06-21,98064.93927661993
2023-06-22,97927.30082434209
2023-06-23,96910.8407641705
2023-06-26,97011.36596685824
2023-06-27,97611.65144523438
2023-06-28,97184.6118759339
2023-06-29,96954.67463575739
2023-06-30,97215.61339307684
2023-07-03,97506.06429863807
2023-07-04,97621.91932215967
2023-07-05,97353.0829550873
2023-07-06,96988.74000006396
2023-07-07,96693.76561951046
2023-07-10,97129.27931775044
2023-07-11,97452.72001012742
2023-07-12,97706.64434530318
2023-07-13,98518.16615310466
2023-07-14,98606.99311669193
2023-07-17,98138.33462964365
2023-07-18,98178.50710268426
2023-07-19,97607.60329395812
2023-07-20,98151.10045475354
2023-07-21,98058.5076959265
2023-07-24,97865.86523997417
2023-07-25,99026.38542629556
2023-07-26,98851.51731596548
2023-07-27,99220.54633648347
2023-07-28,99601.27777455022
2023-07-31,100000.0
2023-08-01,99827.52862239715
2023-08-02,98941.14320835256
2023-08-03,99374.29492379636
2023-08-04,99542.54153877235
2023-08-07,99556.71689369071
2023-08-08,99125.5835110786
2023-08-09,99122.64459082279
2023-08-10,99216.8564263843
2023-08-11,99004.08583621742
2023-08-14,97959.52487949078
2023-08-15,97455.11734029005
2023-08-16,97466.26721569343
2023-08-17,97243.9118978743
2023-08-18,97722.85575800044
2023-08-21,97195.7684164337
2023-08-22,96859.74317865985
2023-08-23,96987.88998747838
2023-08-24,96985.37279862822
2023-08-25,97463.75187784653
2023-08-28,97602.37267744659
2023-08-29,97544.35316943894
2023-08-30,97115.22813195629
2023-08-31,96481.65102650365
2023-09-01,96750.24327115237
2023-09-04,97406.3230788127
2023-09-05,97028.0084402394
2023-09-06,96877.17584170244
2023-09-07,96726.0567107368
2023-09-08,96277.65132242642
2023-09-11,96700.90651629868
2023-09-12,96574.37600783583
2023-09-13,97116.73371129838
2023-09-14,97146.47324590561
2023-09-15,96977.05230830863
2023-09-18,97560.62368851597
2023-09-19,97343.02849580439
2023-09-20,97160.28681699545
2023-09-21,97400.48033916908
2023-09-22,98114.03995551093
2023-09-25,98273.28948146293
2023-09-26,97934.47504616623
2023-09-27,97955.44489902255
2023-09-28,97860.48735491069
2023-09-29,98093.10333273868
2023-10-02,98188.88890016112
2023-10-03,97362.01279526719
2023-10-04,97438.33402820255
2023-10-05,97072.46308596905
2023-10-06,97659.9844626139
2023-10-09,97166.06138629167
2023-10-10,97123.63739963081
2023-10-11,97058.75235018099
2023-10-12,97142.49594124561
2023-10-13,96942.36110140545
2023-10-16,96881.5829481044
2023-10-17,96663.73089903132
2023-10-18,96604.34746589046
2023-10-19,96400.4174743044
2023-10-20,96377.29674492014
2023-10-23,96434.70295658676
2023-10-24,96403.64460386438
2023-10-25,96395.86765842614
2023-10-26,96893.54516512592
2023-10-27,97458.4788551101
2023-10-30,97827.51080032681
2023-10-31,100000.0
2023-11-01,99852.08442192685
2023-11-02,100281.91694081482
2023-11-03,100259.36215927578
2023-11-06,101163.99097647738
2023-11-07,100279.21131689378
2023-11-08,100548.88510708779
2023-11-09,100083.56765900439
2023-11-10,99829.62389476184
2023-11-13,99667.20417530145
2023-11-14,99510.62002523057
2023-11-15,100155.33409002499
2023-11-16,99980.02072796368
2023-11-17,99639.58373128039
2023-11-20,100504.34063971498
2023-11-21,101002.97800771816
2023-11-22,100342.46546089867
2023-11-23,99929.19468505122
2023-11-24,99935.72732613876
2023-11-27,99891.21358797993
2023-11-28,100041.06906481383
2023-11-29,99754.42226733599
2023-11-30,100023.00834467709
2023-12-01,99831.72987210652
2023-12-04,99837.41894027498
2023-12-05,99354.16116434512
2023-12-06,98938.9968306839
2023-12-07,99102.09658427289
2023-12-08,99271.88757538116
2023-12-11,98878.03644598229
2023-12-12,99217.38347928734
2023-12-13,98453.23459246666
2023-12-14,99097.68163077362
2023-12-15,99726.32499409583
2023-12-18,99383.19052209929
2023-12-19,99023.55760465634
2023-12-20,99449.76044380016
2023-12-21,99265.92120729478
2023-12-22,99643.27035004429
2023-12-26,99643.27035004429
2023-12-27,99792.6047351198
2023-12-28,100314.02301608914
2023-12-29,100536.86910833929
2024-01-02,100313.80973976577
2024-01-03,100112.04165547143
2024-01-04,99593.33345118855
2024-01-05,100299.36309232167
2024-01-08,100030.02086743586
2024-01-09,99586.60309174233
2024-01-10,99007.35742019756
2024-01-11,98955.30238673983
2024-01-12,98768.3240310713
2024-01-15,98523.55017453994
2024-01-16,97992.12129487291
2024-01-17,97367.17319826716
2024-01-18,96920.53443374424
2024-01-19,97326.66865654933
2024-01-22,97534.43930988105
2024-01-23,97173.35103810242
2024-01-24,97107.88546091095
2024-01-25,98147.84074656706
2024-01-26,98147.84074656706
2024-01-29,98230.40117899695
2024-01-30,97732.29794772086
2024-01-31,100000.0
2024-02-01,100486.30666306481
2024-02-02,99670.50583996558
2024-02-05,98984.91889942343
2024-02-06,100359.14891206872
2024-02-07,100389.41145229855
2024-02-08,99826.74112634371
2024-02-09,99340.25662056159
2024-02-12,99281.09212709466
2024-02-13,99728.80936437492
2024-02-14,99682.27618298499
2024-02-15,99697.11071446797
2024-02-16,100236.03370433515
2024-02-19,100410.63984169804
2024-02-20,100673.94229926264
2024-02-21,101873.91359568917
2024-02-22,101194.52121850256
2024-02-23,100897.01296100306
2024-02-26,100754.64938146653
2024-02-27,100526.38431024268
2024-02-28,100805.11809807751
2024-02-29,100708.94010022366
2024-03-01,100771.56069521845
2024-03-04,100824.99872842083
2024-03-05,101085.9427899174
2024-03-06,101700.55670059513
2024-03-07,101566.36429182236
2024-03-08,101184.72698308446
2024-03-11,101898.34853827432
2024-03-12,102325.43458488314
2024-03-13,102096.84536306275
2024-03-14,101687.6594183274
2024-03-15,101485.9254342797
2024-03-18,101845.15539337616
2024-03-19,101774.10181904223
2024-03-20,101672.80959808757
2024-03-21,101771.17415234179
2024-03-22,101089.64257823827
2024-03-25,101557.90977564594
2024-03-26,101597.77500853743
2024-03-27,101955.46113119018
2024-03-28,101691.07336885188
2024-04-01,101691.07336885188
2024-04-02,102185.14035289525
2024-04-03,102446.08930204365
2024-04-04,102529.2522762483
2024-04-05,102617.66357064189
2024-04-08,102656.57085998137
2024-04-09,102564.9885331065
2024-04-10,102638.17919762054
2024-04-11,102588.56500796237
2024-04-12,101971.95344098036
2024-04-15,102269.68554765699
2024-04-16,102013.65249359724
2024-04-17,101845.5779871674
2024-04-18,102725.05410066532
2024-04-19,102285.74065346684
2024-04-22,102998.67160491839
2024-04-23,103387.25682324794
2024-04-24,103238.8733073292
2024-04-25,103238.8733073292
2024-04-26,103624.95577784274
2024-04-29,104130.8490460465
2024-04-30,100000.0
2024-05-01,100503.57359656843
2024-05-02,101077.17506996692
2024-05-03,101019.12987814873
2024-05-06,100625.38227082888
2024-05-07,100423.03346762159
2024-05-08,100185.398963413
2024-05-09,100535.75392337484
2024-05-10,100306.52449127076
2024-05-13,100292.45769057944
2024-05-14,100404.45932773025
2024-05-15,100281.56007401264
2024-05-16,100318.05466647208
2024-05-17,100262.00775439625
2024-05-20,100819.6703063589
2024-05-21,100131.16355228741
2024-05-22,100487.59613029641
2024-05-23,99826.39117146685
2024-05-24,99741.73437516559
2024-05-27,99716.89961583637
2024-05-28,99823.07349872851
2024-05-29,99613.02066125745
2024-05-30,99040.00852173414
2024-05-31,99443.22991601744
2024-06-03,99479.93582510742
2024-06-04,99280.57462555017
2024-06-05,99171.89953860964
2024-06-06,98936.6284881208
2024-06-07,98558.48246086146
2024-06-10,98558.48246086146
2024-06-11,98265.72406137601
2024-06-12,97541.56430545746
2024-06-13,97365.09786582986
2024-06-14,97107.78641322904
2024-06-17,97149.31458017507
2024-06-18,97177.77962274574
2024-06-19,97751.44860319546
2024-06-20,97569.31106994065
2024-06-21,97566.28532539042
2024-06-24,97414.70465293336
2024-06-25,98005.58909372697
2024-06-26,97669.59498398595
2024-06-27,97575.18736230528
2024-06-28,97669.31883188908
2024-07-01,98139.79284949331
2024-07-02,98604.71587900684
2024-07-03,98370.05017779458
2024-07-04,98511.51918819301
2024-07-05,98383.43342278982
2024-07-08,98123.51596288127
2024-07-09,98170.82707925995
2024-07-10,98404.51768074847
2024-07-11,98553.64276087093
2024-07-12,98882.62798276189
2024-07-15,98813.7305404924
2024-07-16,98546.04440045284
2024-07-17,98795.46133725169
2024-07-18,99077.67122947527
2024-07-19,99051.13199250457
2024-07-22,99547.18002649862
2024-07-23,99861.6999834064
2024-07-24,99447.0490854992
2024-07-25,98926.77982161721
2024-07-26,99078.50263396857
2024-07-29,99008.38316011349
2024-07-30,98395.46376919237
2024-07-31,100000.0
2024-08-01,99716.9835184743
2024-08-02,99346.30594034037
2024-08-05,98954.56617576136
2024-08-06,98781.17157605557
2024-08-07,99101.11429004531
2024-08-08,99627.11775077651
2024-08-09,99196.60316774415
2024-08-12,98986.95348434709
2024-08-13,99132.37296494887
2024-08-14,98650.95088537553
2024-08-15,98817.50749115847
2024-08-16,98562.87035782865
2024-08-19,99180.10859736902
2024-08-20,98763.20361462583
2024-08-21,98628.28214936623
2024-08-22,98610.69509180705
2024-08-23,98871.57182394587
2024-08-26,98871.236503847
2024-08-27,99020.74053023114
2024-08-28,98447.24876393231
2024-08-29,99028.30579116824
2024-08-30,99489.12123697951
2024-09-02,98904.15568715926
2024-09-03,98701.56669863935
2024-09-04,98798.18116058191
2024-09-05,98816.68190742568
2024-09-06,99119.96034471512
2024-09-09,98426.89230400644
2024-09-10,98627.77259738866
2024-09-11,98034.68449275174
2024-09-12,97782.33208524494
2024-09-13,97752.27135166418
2024-09-16,97645.5000401503
2024-09-17,97795.19467290846
2024-09-18,97743.03682644572
2024-09-19,97828.36975413404
2024-09-20,98123.43674233486
2024-09-23,98463.7358859072
2024-09-24,99292.84733306266
2024-09-25,100221.47287146004
2024-09-26,100714.05655483784
2024-09-27,102210.59595232256
2024-09-30,104037.90207977725
2024-10-01,103255.74280873562
2024-10-02,105589.0705242953
2024-10-03,105533.46421472958
2024-10-04,106365.22034987526
2024-10-07,107819.20302415869
2024-10-08,105122.37534809014
2024-10-09,103237.44775717036
2024-10-10,103652.47690688801
2024-10-11,102961.79916336272
2024-10-14,103788.69532488927
2024-10-15,102649.89616881323
2024-10-16,102366.13933166894
2024-10-17,102077.09387850718
2024-10-18,102025.96689474917
2024-10-21,102684.30053132422
2024-10-22,102521.16362883465
2024-10-23,102585.0763001394
2024-10-24,102351.84803100374
2024-10-25,102559.92339125474
2024-10-28,101911.59731281176
2024-10-29,102137.45267985796
2024-10-30,101625.79622388506
2024-10-31,100000.0
2024-11-01,100844.65245119852
2024-11-04,100962.4760706427
2024-11-05,101429.25476581555
2024-11-06,100706.98010621702
2024-11-07,101042.9793993707
2024-11-08,100555.41574931852
2024-11-11,100014.01650935516
2024-11-12,99958.90254784473
2024-11-13,99405.07452394872
2024-11-14,99364.89537409107
2024-11-15,99155.97389493044
2024-11-18,99657.03651627898
2024-11-19,99414.06634793938
2024-11-20,99255.93417566005
2024-11-21,99327.04610751182
2024-11-22,98999.28409293221
2024-11-25,98569.78781790509
2024-11-26,98505.63693059733
2024-11-27,98158.4936686141
2024-11-28,98267.27158996766
2024-11-29,98613.11799181346
2024-12-02,98387.41943142304
2024-12-03,98512.78853707046
2024-12-04,98172.33977919594
2024-12-05,98188.10540551814
2024-12-06,98902.84581370345
2024-12-09,98408.10202726402
2024-12-10,99660.2185426744
2024-12-11,99203.42009004868
2024-12-12,99442.95973250037
2024-12-13,98494.33362338088
2024-12-16,98467.17424622083
2024-12-17,98210.31428501662
2024-12-18,98348.95088358625
2024-12-19,98742.20549475055
2024-12-20,98891.71934568722
2024-12-23,98676.78580523489
2024-12-24,98782.77286076958
2024-12-26,98782.77286076958
2024-12-27,98551.69020156992
2024-12-30,99151.556462817
